,date,mortality,province
4531,2019-07-01,562,สุราษฎร์ธานี
4532,2019-08-01,555,สุราษฎร์ธานี
4533,2019-09-01,561,สุราษฎร์ธานี
4534,2019-10-01,621,สุราษฎร์ธานี
4535,2019-11-01,578,สุราษฎร์ธานี
4536,2019-12-01,559,สุราษฎร์ธานี
4537,2020-01-01,644,สุราษฎร์ธานี
4538,2020-02-01,518,สุราษฎร์ธานี
4539,2020-03-01,593,สุราษฎร์ธานี
4540,2020-04-01,478,สุราษฎร์ธานี
4541,2020-05-01,522,สุราษฎร์ธานี
4542,2020-06-01,552,สุราษฎร์ธานี
4543,2020-07-01,582,สุราษฎร์ธานี
4544,2020-08-01,596,สุราษฎร์ธานี
4545,2020-09-01,526,สุราษฎร์ธานี
4546,2020-10-01,550,สุราษฎร์ธานี
4547,2020-11-01,546,สุราษฎร์ธานี
4548,2020-12-01,652,สุราษฎร์ธานี
4549,2021-01-01,616,สุราษฎร์ธานี
4550,2021-02-01,522,สุราษฎร์ธานี
4551,2021-03-01,659,สุราษฎร์ธานี
4552,2021-04-01,590,สุราษฎร์ธานี
4553,2021-05-01,538,สุราษฎร์ธานี
4554,2021-06-01,582,สุราษฎร์ธานี
4555,2021-07-01,550,สุราษฎร์ธานี
4556,2016-01-01,75,ระนอง
4557,2016-02-01,62,ระนอง
4558,2016-03-01,93,ระนอง
4559,2016-04-01,67,ระนอง
4560,2016-05-01,82,ระนอง
4561,2016-06-01,79,ระนอง
4562,2016-07-01,98,ระนอง
4563,2016-08-01,86,ระนอง
4564,2016-09-01,86,ระนอง
4565,2016-10-01,87,ระนอง
4566,2016-11-01,81,ระนอง
4567,2016-12-01,74,ระนอง
4568,2017-01-01,83,ระนอง
4569,2017-02-01,93,ระนอง
4570,2017-03-01,85,ระนอง
4571,2017-04-01,80,ระนอง
4572,2017-05-01,86,ระนอง
4573,2017-06-01,88,ระนอง
4574,2017-07-01,64,ระนอง
4575,2017-08-01,103,ระนอง
4576,2017-09-01,105,ระนอง
4577,2017-10-01,62,ระนอง
4578,2017-11-01,71,ระนอง
4579,2017-12-01,96,ระนอง
4580,2018-01-01,95,ระนอง
4581,2018-02-01,80,ระนอง
4582,2018-03-01,83,ระนอง
4583,2018-04-01,69,ระนอง
4584,2018-05-01,79,ระนอง
4585,2018-06-01,90,ระนอง
4586,2018-07-01,82,ระนอง
4587,2018-08-01,77,ระนอง
4588,2018-09-01,81,ระนอง
4589,2018-10-01,85,ระนอง
4590,2018-11-01,83,ระนอง
4591,2018-12-01,90,ระนอง
4592,2019-01-01,115,ระนอง
4593,2019-02-01,98,ระนอง
4594,2019-03-01,87,ระนอง
4595,2019-04-01,81,ระนอง
4596,2019-05-01,80,ระนอง
4597,2019-06-01,82,ระนอง
4598,2019-07-01,89,ระนอง
4599,2019-08-01,87,ระนอง
4600,2019-09-01,78,ระนอง
4601,2019-10-01,77,ระนอง
4602,2019-11-01,83,ระนอง
4603,2019-12-01,81,ระนอง
4604,2020-01-01,95,ระนอง
4605,2020-02-01,84,ระนอง
4606,2020-03-01,96,ระนอง
4607,2020-04-01,80,ระนอง
4608,2020-05-01,83,ระนอง
4609,2020-06-01,85,ระนอง
4610,2020-07-01,82,ระนอง
4611,2020-08-01,97,ระนอง
4612,2020-09-01,82,ระนอง
4613,2020-10-01,87,ระนอง
4614,2020-11-01,79,ระนอง
4615,2020-12-01,84,ระนอง
4616,2021-01-01,73,ระนอง
4617,2021-02-01,75,ระนอง
4618,2021-03-01,98,ระนอง
4619,2021-04-01,112,ระนอง
4620,2021-05-01,91,ระนอง
4621,2021-06-01,114,ระนอง
4622,2021-07-01,106,ระนอง
4623,2016-01-01,281,ชุมพร
4624,2016-02-01,302,ชุมพร
4625,2016-03-01,309,ชุมพร
4626,2016-04-01,263,ชุมพร
4627,2016-05-01,259,ชุมพร
4628,2016-06-01,265,ชุมพร
4629,2016-07-01,272,ชุมพร
4630,2016-08-01,318,ชุมพร
4631,2016-09-01,318,ชุมพร
4632,2016-10-01,303,ชุมพร
4633,2016-11-01,291,ชุมพร
4634,2016-12-01,268,ชุมพร
4635,2017-01-01,309,ชุมพร
4636,2017-02-01,245,ชุมพร
4637,2017-03-01,272,ชุมพร
4638,2017-04-01,256,ชุมพร
4639,2017-05-01,293,ชุมพร
4640,2017-06-01,298,ชุมพร
4641,2017-07-01,277,ชุมพร
4642,2017-08-01,322,ชุมพร
4643,2017-09-01,272,ชุมพร
4644,2017-10-01,324,ชุมพร
4645,2017-11-01,273,ชุมพร
4646,2017-12-01,293,ชุมพร
4647,2018-01-01,372,ชุมพร
4648,2018-02-01,271,ชุมพร
4649,2018-03-01,275,ชุมพร
4650,2018-04-01,289,ชุมพร
4651,2018-05-01,253,ชุมพร
4652,2018-06-01,239,ชุมพร
4653,2018-07-01,335,ชุมพร
4654,2018-08-01,310,ชุมพร
4655,2018-09-01,271,ชุมพร
4656,2018-10-01,308,ชุมพร
4657,2018-11-01,273,ชุมพร
4658,2018-12-01,322,ชุมพร
4659,2019-01-01,345,ชุมพร
4660,2019-02-01,280,ชุมพร
4661,2019-03-01,275,ชุมพร
4662,2019-04-01,304,ชุมพร
4663,2019-05-01,292,ชุมพร
4664,2019-06-01,298,ชุมพร
4665,2019-07-01,319,ชุมพร
4666,2019-08-01,324,ชุมพร
4667,2019-09-01,321,ชุมพร
4668,2019-10-01,320,ชุมพร
4669,2019-11-01,257,ชุมพร
4670,2019-12-01,279,ชุมพร
4671,2020-01-01,312,ชุมพร
4672,2020-02-01,284,ชุมพร
4673,2020-03-01,322,ชุมพร
4674,2020-04-01,298,ชุมพร
4675,2020-05-01,291,ชุมพร
4676,2020-06-01,273,ชุมพร
4677,2020-07-01,319,ชุมพร
4678,2020-08-01,292,ชุมพร
4679,2020-09-01,286,ชุมพร
4680,2020-10-01,262,ชุมพร
4681,2020-11-01,308,ชุมพร
4682,2020-12-01,303,ชุมพร
4683,2021-01-01,309,ชุมพร
4684,2021-02-01,253,ชุมพร
4685,2021-03-01,321,ชุมพร
4686,2021-04-01,291,ชุมพร
4687,2021-05-01,301,ชุมพร
4688,2021-06-01,284,ชุมพร
4689,2021-07-01,316,ชุมพร
4690,2016-01-01,807,สงขลา
4691,2016-02-01,731,สงขลา
4692,2016-03-01,792,สงขลา
4693,2016-04-01,736,สงขลา
4694,2016-05-01,820,สงขลา
4695,2016-06-01,813,สงขลา
4696,2016-07-01,733,สงขลา
4697,2016-08-01,860,สงขลา
4698,2016-09-01,844,สงขลา
4699,2016-10-01,788,สงขลา
4700,2016-11-01,825,สงขลา
4701,2016-12-01,880,สงขลา
4702,2017-01-01,853,สงขลา
4703,2017-02-01,739,สงขลา
4704,2017-03-01,808,สงขลา
4705,2017-04-01,719,สงขลา
4706,2017-05-01,819,สงขลา
4707,2017-06-01,737,สงขลา
4708,2017-07-01,759,สงขลา
4709,2017-08-01,807,สงขลา
4710,2017-09-01,796,สงขลา
4711,2017-10-01,824,สงขลา
4712,2017-11-01,798,สงขลา
4713,2017-12-01,852,สงขลา
4714,2018-01-01,864,สงขลา
4715,2018-02-01,781,สงขลา
4716,2018-03-01,760,สงขลา
4717,2018-04-01,774,สงขลา
4718,2018-05-01,753,สงขลา
4719,2018-06-01,703,สงขลา
4720,2018-07-01,801,สงขลา
4721,2018-08-01,817,สงขลา
4722,2018-09-01,671,สงขลา
4723,2018-10-01,862,สงขลา
4724,2018-11-01,859,สงขลา
4725,2018-12-01,793,สงขลา
4726,2019-01-01,879,สงขลา
4727,2019-02-01,701,สงขลา
4728,2019-03-01,749,สงขลา
4729,2019-04-01,786,สงขลา
4730,2019-05-01,822,สงขลา
4731,2019-06-01,753,สงขลา
4732,2019-07-01,855,สงขลา
4733,2019-08-01,780,สงขลา
4734,2019-09-01,791,สงขลา
4735,2019-10-01,822,สงขลา
4736,2019-11-01,816,สงขลา
4737,2019-12-01,773,สงขลา
4738,2020-01-01,892,สงขลา
4739,2020-02-01,695,สงขลา
4740,2020-03-01,809,สงขลา
4741,2020-04-01,760,สงขลา
4742,2020-05-01,709,สงขลา
4743,2020-06-01,756,สงขลา
4744,2020-07-01,741,สงขลา
4745,2020-08-01,814,สงขลา
4746,2020-09-01,767,สงขลา
4747,2020-10-01,788,สงขลา
4748,2020-11-01,769,สงขลา
4749,2020-12-01,836,สงขลา
4750,2021-01-01,828,สงขลา
4751,2021-02-01,720,สงขลา
4752,2021-03-01,847,สงขลา
4753,2021-04-01,816,สงขลา
4754,2021-05-01,839,สงขลา
4755,2021-06-01,863,สงขลา
4756,2021-07-01,881,สงขลา
4757,2016-01-01,121,สตูล
4758,2016-02-01,112,สตูล
4759,2016-03-01,133,สตูล
4760,2016-04-01,108,สตูล
4761,2016-05-01,145,สตูล
4762,2016-06-01,121,สตูล
4763,2016-07-01,136,สตูล
4764,2016-08-01,163,สตูล
4765,2016-09-01,159,สตูล
4766,2016-10-01,134,สตูล
4767,2016-11-01,147,สตูล
4768,2016-12-01,138,สตูล
4769,2017-01-01,133,สตูล
4770,2017-02-01,112,สตูล
4771,2017-03-01,127,สตูล
4772,2017-04-01,122,สตูล
4773,2017-05-01,120,สตูล
4774,2017-06-01,127,สตูล
4775,2017-07-01,127,สตูล
4776,2017-08-01,132,สตูล
4777,2017-09-01,116,สตูล
4778,2017-10-01,117,สตูล
4779,2017-11-01,146,สตูล
4780,2017-12-01,134,สตูล
4781,2018-01-01,150,สตูล
4782,2018-02-01,156,สตูล
4783,2018-03-01,144,สตูล
4784,2018-04-01,117,สตูล
4785,2018-05-01,125,สตูล
4786,2018-06-01,150,สตูล
4787,2018-07-01,138,สตูล
4788,2018-08-01,173,สตูล
4789,2018-09-01,172,สตูล
4790,2018-10-01,144,สตูล
4791,2018-11-01,132,สตูล
4792,2018-12-01,132,สตูล
4793,2019-01-01,150,สตูล
4794,2019-02-01,115,สตูล
4795,2019-03-01,114,สตูล
4796,2019-04-01,143,สตูล
4797,2019-05-01,118,สตูล
4798,2019-06-01,131,สตูล
4799,2019-07-01,149,สตูล
4800,2019-08-01,142,สตูล
4801,2019-09-01,136,สตูล
4802,2019-10-01,146,สตูล
4803,2019-11-01,138,สตูล
4804,2019-12-01,138,สตูล
4805,2020-01-01,151,สตูล
4806,2020-02-01,118,สตูล
4807,2020-03-01,157,สตูล
4808,2020-04-01,117,สตูล
4809,2020-05-01,123,สตูล
4810,2020-06-01,132,สตูล
4811,2020-07-01,107,สตูล
4812,2020-08-01,135,สตูล
4813,2020-09-01,127,สตูล
4814,2020-10-01,143,สตูล
4815,2020-11-01,138,สตูล
4816,2020-12-01,158,สตูล
4817,2021-01-01,154,สตูล
4818,2021-02-01,131,สตูล
4819,2021-03-01,152,สตูล
4820,2021-04-01,154,สตูล
4821,2021-05-01,124,สตูล
4822,2021-06-01,140,สตูล
4823,2021-07-01,162,สตูล
4824,2016-01-01,354,ตรัง
4825,2016-02-01,293,ตรัง
4826,2016-03-01,347,ตรัง
4827,2016-04-01,298,ตรัง
4828,2016-05-01,285,ตรัง
4829,2016-06-01,344,ตรัง
4830,2016-07-01,284,ตรัง
4831,2016-08-01,336,ตรัง
4832,2016-09-01,319,ตรัง
4833,2016-10-01,276,ตรัง
4834,2016-11-01,307,ตรัง
4835,2016-12-01,336,ตรัง
4836,2017-01-01,350,ตรัง
4837,2017-02-01,312,ตรัง
4838,2017-03-01,305,ตรัง
4839,2017-04-01,287,ตรัง
4840,2017-05-01,326,ตรัง
4841,2017-06-01,307,ตรัง
4842,2017-07-01,332,ตรัง
4843,2017-08-01,305,ตรัง
4844,2017-09-01,277,ตรัง
4845,2017-10-01,303,ตรัง
4846,2017-11-01,273,ตรัง
4847,2017-12-01,338,ตรัง
4848,2018-01-01,335,ตรัง
4849,2018-02-01,315,ตรัง
4850,2018-03-01,290,ตรัง
4851,2018-04-01,294,ตรัง
4852,2018-05-01,251,ตรัง
4853,2018-06-01,286,ตรัง
4854,2018-07-01,317,ตรัง
4855,2018-08-01,294,ตรัง
4856,2018-09-01,295,ตรัง
4857,2018-10-01,370,ตรัง
4858,2018-11-01,314,ตรัง
4859,2018-12-01,276,ตรัง
4860,2019-01-01,322,ตรัง
4861,2019-02-01,303,ตรัง
4862,2019-03-01,312,ตรัง
4863,2019-04-01,319,ตรัง
4864,2019-05-01,299,ตรัง
4865,2019-06-01,275,ตรัง
4866,2019-07-01,339,ตรัง
4867,2019-08-01,300,ตรัง
4868,2019-09-01,333,ตรัง
4869,2019-10-01,346,ตรัง
4870,2019-11-01,314,ตรัง
4871,2019-12-01,290,ตรัง
4872,2020-01-01,335,ตรัง
4873,2020-02-01,251,ตรัง
4874,2020-03-01,347,ตรัง
4875,2020-04-01,327,ตรัง
4876,2020-05-01,298,ตรัง
4877,2020-06-01,312,ตรัง
4878,2020-07-01,311,ตรัง
4879,2020-08-01,370,ตรัง
4880,2020-09-01,298,ตรัง
4881,2020-10-01,352,ตรัง
4882,2020-11-01,329,ตรัง
4883,2020-12-01,334,ตรัง
4884,2021-01-01,349,ตรัง
4885,2021-02-01,297,ตรัง
4886,2021-03-01,376,ตรัง
4887,2021-04-01,332,ตรัง
4888,2021-05-01,317,ตรัง
4889,2021-06-01,306,ตรัง
4890,2021-07-01,360,ตรัง
4891,2016-01-01,253,พัทลุง
4892,2016-02-01,262,พัทลุง
4893,2016-03-01,280,พัทลุง
4894,2016-04-01,285,พัทลุง
4895,2016-05-01,286,พัทลุง
4896,2016-06-01,249,พัทลุง
4897,2016-07-01,250,พัทลุง
4898,2016-08-01,309,พัทลุง
4899,2016-09-01,292,พัทลุง
4900,2016-10-01,223,พัทลุง
4901,2016-11-01,264,พัทลุง
4902,2016-12-01,266,พัทลุง
4903,2017-01-01,343,พัทลุง
4904,2017-02-01,272,พัทลุง
4905,2017-03-01,283,พัทลุง
4906,2017-04-01,253,พัทลุง
4907,2017-05-01,276,พัทลุง
4908,2017-06-01,255,พัทลุง
4909,2017-07-01,245,พัทลุง
4910,2017-08-01,259,พัทลุง
4911,2017-09-01,272,พัทลุง
4912,2017-10-01,305,พัทลุง
4913,2017-11-01,280,พัทลุง
4914,2017-12-01,269,พัทลุง
4915,2018-01-01,286,พัทลุง
4916,2018-02-01,274,พัทลุง
4917,2018-03-01,257,พัทลุง
4918,2018-04-01,260,พัทลุง
4919,2018-05-01,266,พัทลุง
4920,2018-06-01,232,พัทลุง
4921,2018-07-01,319,พัทลุง
4922,2018-08-01,269,พัทลุง
4923,2018-09-01,286,พัทลุง
4924,2018-10-01,331,พัทลุง
4925,2018-11-01,271,พัทลุง
4926,2018-12-01,312,พัทลุง
4927,2019-01-01,345,พัทลุง
4928,2019-02-01,261,พัทลุง
4929,2019-03-01,291,พัทลุง
4930,2019-04-01,308,พัทลุง
4931,2019-05-01,287,พัทลุง
4932,2019-06-01,253,พัทลุง
4933,2019-07-01,346,พัทลุง
4934,2019-08-01,301,พัทลุง
4935,2019-09-01,270,พัทลุง
4936,2019-10-01,308,พัทลุง
4937,2019-11-01,302,พัทลุง
4938,2019-12-01,310,พัทลุง
4939,2020-01-01,349,พัทลุง
4940,2020-02-01,241,พัทลุง
4941,2020-03-01,302,พัทลุง
4942,2020-04-01,239,พัทลุง
4943,2020-05-01,262,พัทลุง
4944,2020-06-01,255,พัทลุง
4945,2020-07-01,282,พัทลุง
4946,2020-08-01,316,พัทลุง
4947,2020-09-01,253,พัทลุง
4948,2020-10-01,269,พัทลุง
